departure_day,arrival_day,tof_day,total_dv
184,577.5,393.5,46.4126
184,587,403,55.5319
184,596.5,412.5,66.6321
184,606,422,76.4743
184,615.5,431.5,75.0895
184,625,441,73.6712
184,634.5,450.5,72.2207
184,644,460,70.7395
184,653.5,469.5,69.2295
184,663,479,67.6934
184,672.5,488.5,66.1342
184,682,498,64.5552
184,691.5,507.5,62.9603
184,701,517,61.3536
184,710.5,526.5,59.7395
184,720,536,58.1223
184,729.5,545.5,56.5066
184,739,555,54.8968
184,748.5,564.5,53.2973
184,758,574,51.7121
184,767.5,583.5,50.145
184,777,593,48.5996
184,786.5,602.5,47.0789
184,796,612,45.586
184,805.5,621.5,44.1231
184,815,631,42.6928
184,824.5,640.5,41.2969
184,834,650,39.9379
184,843.5,659.5,38.6183
184,853,669,37.3421
184,862.5,678.5,36.1164
184,872,688,34.9573
184,881.5,697.5,33.907
184,891,707,33.1107
184,900.5,716.5,33.3171
184,910,726,43.7479
184,919.5,735.5,42.4841
184,929,745,30.867
184,938.5,754.5,28.3988
184,948,764,26.9914
184,957.5,773.5,25.8819
184,967,783,24.9059
184,976.5,792.5,24.0114
184,986,802,23.1779
184,995.5,811.5,22.3968
184,1005,821,21.6645
184,1014.5,830.5,20.9802
184,1024,840,20.3447
184,1033.5,849.5,19.7602
184,1043,859,19.2299
184,1052.5,868.5,18.758
184,1062,878,18.3494
184,1071.5,887.5,18.01
184,1081,897,17.746
184,1090.5,906.5,17.5642
192,330.5,138.5,46.4628
192,340,148,42.3774
192,349.5,157.5,38.8188
192,359,167,35.6998
192,368.5,176.5,32.9526
192,378,186,30.5237
192,387.5,195.5,28.371
192,397,205,26.4612
192,406.5,214.5,24.7684
192,416,224,23.273
192,425.5,233.5,21.9611
192,435,243,20.8242
192,444.5,252.5,19.8596
192,454,262,19.0701
192,463.5,271.5,18.4648
192,473,281,18.0587
192,482.5,290.5,17.8714
192,492,300,17.9256
192,501.5,309.5,18.2447
192,511,319,18.8526
192,520.5,328.5,19.7777
192,530,338,21.0593
192,539.5,347.5,22.7577
192,549,357,24.9666
192,558.5,366.5,27.8294
192,568,376,31.5619
192,577.5,385.5,36.4809
192,587,395,43.0213
192,596.5,404.5,51.6703
192,606,414,62.6214
192,615.5,423.5,74.9998
192,625,433,76.1263
192,634.5,442.5,74.6851
192,644,452,73.2093
192,653.5,461.5,71.701
192,663,471,70.1628
192,672.5,480.5,68.5976
192,682,490,67.009
192,691.5,499.5,65.4009
192,701,509,63.7777
192,710.5,518.5,62.1438
192,720,528,60.5038
192,729.5,537.5,58.8627
192,739,547,57.225
192,748.5,556.5,55.5953
192,758,566,53.978
192,767.5,575.5,52.3772
192,777,585,50.7966
192,786.5,594.5,49.2397
192,796,604,47.7095
192,805.5,613.5,46.2085
192,815,623,44.7393
192,824.5,632.5,43.3038
192,834,642,41.9039
192,843.5,651.5,40.5416
192,853,661,39.2191
192,862.5,670.5,37.9395
192,872,680,36.7082
192,881.5,689.5,35.5361
192,891,699,34.4488
192,900.5,708.5,33.5182
192,910,718,33.011
192,919.5,727.5,34.5145
192,929,737,61.693
192,938.5,746.5,37.2426
192,948,756,30.1339
192,957.5,765.5,27.9802
192,967,775,26.6406
192,976.5,784.5,25.5634
192,986,794,24.6115
192,995.5,803.5,23.7383
192,1005,813,22.9244
192,1014.5,822.5,22.1613
192,1024,832,21.4455
192,1033.5,841.5,20.7759
192,1043,851,20.1533
192,1052.5,860.5,19.5796
192,1062,870,19.0578
192,1071.5,879.5,18.5922
192,1081,889,18.1877
192,1090.5,898.5,17.8501
200,340,140,45.4425
200,349.5,149.5,41.4377
200,359,159,37.944
200,368.5,168.5,34.8775
200,378,178,32.1724
200,387.5,187.5,29.7769
200,397,197,27.6502
200,406.5,206.5,25.7596
200,416,216,24.0799
200,425.5,225.5,22.5915
200,435,235,21.2804
200,444.5,244.5,20.1379
200,454,254,19.1604
200,463.5,263.5,18.3498
200,473,273,17.7139
200,482.5,282.5,17.2664
200,492,292,17.0264
200,501.5,301.5,17.0159
200,511,311,17.2583
200,520.5,320.5,17.7773
200,530,330,18.5989
200,539.5,339.5,19.7585
200,549,349,21.3096
200,558.5,358.5,23.3356
200,568,368,25.966
200,577.5,377.5,29.3986
200,587,387,33.9302
200,596.5,396.5,39.9889
200,606,406,48.1157
200,615.5,415.5,58.7234
200,625,425,71.3438
200,634.5,434.5,77.1355
200,644,444,75.6707
200,653.5,453.5,74.1695
200,663,463,72.6343
200,672.5,472.5,71.0683
200,682,482,69.4751
200,691.5,491.5,67.8586
200,701,501,66.2233
200,710.5,510.5,64.574
200,720,520,62.9154
200,729.5,529.5,61.2525
200,739,539,59.5904
200,748.5,548.5,57.9339
200,758,558,56.2876
200,767.5,567.5,54.6558
200,777,577,53.0426
200,786.5,586.5,51.4517
200,796,596,49.8862
200,805.5,605.5,48.349
200,815,615,46.8427
200,824.5,624.5,45.3693
200,834,634,43.9306
200,843.5,643.5,42.5284
200,853,653,41.1642
200,862.5,662.5,39.8398
200,872,672,38.5576
200,881.5,681.5,37.3216
200,891,691,36.139
200,900.5,700.5,35.0254
200,910,710,34.0193
200,919.5,719.5,33.2338
200,929,729,33.1208
200,938.5,738.5,36.7832
200,948,748,76.0281
200,957.5,757.5,34.6776
200,967,767,29.5356
200,976.5,776.5,27.6007
200,986,786,26.3229
200,995.5,795.5,25.2787
200,1005,805,24.3515
200,1014.5,814.5,23.4994
200,1024,824,22.7044
200,1033.5,833.5,21.9584
200,1043,843,21.2577
200,1052.5,852.5,20.6014
200,1062,862,19.9901
200,1071.5,871.5,19.4257
200,1081,881,18.9114
200,1090.5,890.5,18.451
208,340,132,48.8899
208,349.5,141.5,44.3646
208,359,151,40.4413
208,368.5,160.5,37.0145
208,378,170,34.0028
208,387.5,179.5,31.3426
208,397,189,28.9838
208,406.5,198.5,26.8865
208,416,208,25.0191
208,425.5,217.5,23.3567
208,435,227,21.8802
208,444.5,236.5,20.5755
208,454,246,19.4337
208,463.5,255.5,18.4507
208,473,265,17.6277
208,482.5,274.5,16.9716
208,492,284,16.4951
208,501.5,293.5,16.2162
208,511,303,16.1567
208,520.5,312.5,16.3396
208,530,322,16.7881
208,539.5,331.5,17.5266
208,549,341,18.5869
208,558.5,350.5,20.0166
208,568,360,21.8902
208,577.5,369.5,24.3247
208,587,379,27.4999
208,596.5,388.5,31.6906
208,606,398,37.3048
208,615.5,407.5,44.8987
208,625,417,55.0293
208,634.5,426.5,67.6115
208,644,436,78.1166
208,653.5,445.5,76.6279
208,663,455,75.1013
208,672.5,464.5,73.5398
208,682,474,71.9471
208,691.5,483.5,70.3272
208,701,493,68.6847
208,710.5,502.5,67.0245
208,720,512,65.3516
208,729.5,521.5,63.6713
208,739,531,61.9887
208,748.5,540.5,60.3089
208,758,550,58.6369
208,767.5,559.5,56.9773
208,777,569,55.3343
208,786.5,578.5,53.7119
208,796,588,52.1136
208,805.5,597.5,50.5424
208,815,607,49.0009
208,824.5,616.5,47.4915
208,834,626,46.0159
208,843.5,635.5,44.576
208,853,645,43.1729
208,862.5,654.5,41.808
208,872,664,40.4828
208,881.5,673.5,39.1989
208,891,683,37.9592
208,900.5,692.5,36.7683
208,910,702,35.636
208,919.5,711.5,34.5833
208,929,721,33.6639
208,938.5,730.5,33.0434
208,948,740,33.4329
208,957.5,749.5,40.4334
208,967,759,59.0172
208,976.5,768.5,33.0786
208,986,778,29.0209
208,995.5,787.5,27.2567
208,1005,797,26.0379
208,1014.5,806.5,25.0273
208,1024,816,24.1253
208,1033.5,825.5,23.2942
208,1043,835,22.5174
208,1052.5,844.5,21.7874
208,1062,854,21.1007
208,1071.5,863.5,20.4565
208,1081,873,19.8554
208,1090.5,882.5,19.2994
216,349.5,133.5,47.6582
216,359,143,43.2301
216,368.5,152.5,39.3885
216,378,162,36.03
216,387.5,171.5,33.0754
216,397,181,30.463
216,406.5,190.5,28.144
216,416,200,26.0796
216,425.5,209.5,24.2391
216,435,219,22.5982
216,444.5,228.5,21.1381
216,454,238,19.845
216,463.5,247.5,18.7098
216,473,257,17.7281
216,482.5,266.5,16.9007
216,492,276,16.2338
216,501.5,285.5,15.7392
216,511,295,15.4342
216,520.5,304.5,15.3402
216,530,314,15.4796
216,539.5,323.5,15.875
216,549,333,16.5493
216,558.5,342.5,17.5311
216,568,352,18.8628
216,577.5,361.5,20.6115
216,587,371,22.8824
216,596.5,380.5,25.8392
216,606,390,29.7338
216,615.5,399.5,34.9474
216,625,409,42.0251
216,634.5,418.5,51.6016
216,644,428,63.9034
216,653.5,437.5,79.0689
216,663,447,77.5564
216,672.5,456.5,76.0049
216,682,466,74.4181
216,691.5,475.5,72.8001
216,701,485,71.1555
216,710.5,494.5,69.4894
216,720,504,67.8069
216,729.5,513.5,66.1135
216,739,523,64.4146
216,748.5,532.5,62.7155
216,758,542,61.0215
216,767.5,551.5,59.3375
216,777,561,57.6679
216,786.5,570.5,56.017
216,796,580,54.3885
216,805.5,589.5,52.7856
216,815,599,51.2113
216,824.5,608.5,49.668
216,834,618,48.1576
216,843.5,627.5,46.6819
216,853,637,45.2423
216,862.5,646.5,43.8398
216,872,656,42.4755
216,881.5,665.5,41.1503
216,891,675,39.8657
216,900.5,684.5,38.6232
216,910,694,37.4262
216,919.5,703.5,36.2803
216,929,713,35.1975
216,938.5,722.5,34.2048
216,948,732,33.3725
216,957.5,741.5,32.9269
216,967,751,33.914
216,976.5,760.5,45.703
216,986,770,48.9809
216,995.5,779.5,31.9177
216,1005,789,28.5646
216,1014.5,798.5,26.9456
216,1024,808,25.7847
216,1033.5,817.5,24.8088
216,1043,827,23.9323
216,1052.5,836.5,23.1219
216,1062,846,22.3627
216,1071.5,855.5,21.6479
216,1081,865,20.9743
216,1090.5,874.5,20.3412
224,359,135,46.3796
224,368.5,144.5,42.042
224,378,154,38.2805
224,387.5,163.5,34.9912
224,397,173,32.0957
224,406.5,182.5,29.5336
224,416,192,27.2574
224,425.5,201.5,25.2294
224,435,211,23.4195
224,444.5,220.5,21.8042
224,454,230,20.3649
224,463.5,239.5,19.0883
224,473,249,17.9651
224,482.5,258.5,16.9911
224,492,268,16.1667
224,501.5,277.5,15.4975
224,511,287,14.9949
224,520.5,296.5,14.6758
224,530,306,14.5606
224,539.5,315.5,14.6715
224,549,325,15.0301
224,558.5,334.5,15.6576
224,568,344,16.5799
224,577.5,353.5,17.8349
224,587,363,19.4828
224,596.5,372.5,21.619
224,606,382,24.392
224,615.5,391.5,28.0317
224,625,401,32.8897
224,634.5,410.5,39.4836
224,644,420,48.4738
224,653.5,429.5,60.3087
224,663,439,74.1414
224,672.5,448.5,78.4563
224,682,458,76.8809
224,691.5,467.5,75.2702
224,701,477,73.6288
224,710.5,486.5,71.9618
224,720,496,70.2747
224,729.5,505.5,68.573
224,739,515,66.8623
224,748.5,524.5,65.1482
224,758,534,63.4363
224,767.5,543.5,61.7315
224,777,553,60.0389
224,786.5,562.5,58.3627
224,796,572,56.707
224,805.5,581.5,55.0753
224,815,591,53.4708
224,824.5,600.5,51.8959
224,834,610,50.3529
224,843.5,619.5,48.8437
224,853,629,47.3695
224,862.5,638.5,45.9317
224,872,648,44.5311
224,881.5,657.5,43.1684
224,891,667,41.8443
224,900.5,676.5,40.5597
224,910,686,39.3157
224,919.5,695.5,38.1141
224,929,705,36.9585
224,938.5,714.5,35.8556
224,948,724,34.8194
224,957.5,733.5,33.8825
224,967,743,33.1315
224,976.5,752.5,32.8577
224,986,762,34.5112
224,995.5,771.5,52.7057
224,1005,781,43.0066
224,1014.5,790.5,30.9881
224,1024,800,28.1537
224,1033.5,809.5,26.6661
224,1043,819,25.5632
224,1052.5,828.5,24.6227
224,1062,838,23.7719
224,1071.5,847.5,22.982
224,1081,857,22.2399
224,1090.5,866.5,21.5394
232,359,127,50.0871
232,368.5,136.5,45.0699
232,378,146,40.8063
232,387.5,155.5,37.1198
232,397,165,33.8989
232,406.5,174.5,31.064
232,416,184,28.5547
232,425.5,193.5,26.3244
232,435,203,24.3361
232,444.5,212.5,22.5606
232,454,222,20.9747
232,463.5,231.5,19.5607
232,473,241,18.3053
232,482.5,250.5,17.1995
232,492,260,16.2392
232,501.5,269.5,15.4246
232,511,279,14.7612
232,520.5,288.5,14.2602
232,530,298,13.9378
232,539.5,307.5,13.8142
232,549,317,13.9106
232,558.5,326.5,14.2475
232,568,336,14.8444
232,577.5,345.5,15.7245
232,587,355,16.9216
232,596.5,364.5,18.4902
232,606,374,20.5166
232,615.5,383.5,23.1361
232,625,393,26.5577
232,634.5,402.5,31.1027
232,644,412,37.2521
232,653.5,421.5,45.6557
232,663,431,56.8963
232,672.5,440.5,70.5698
232,682,450,79.3277
232,691.5,459.5,77.7299
232,701,469,76.0972
232,710.5,478.5,74.4348
232,720,488,72.7482
232,729.5,497.5,71.0431
232,739,507,69.3254
232,748.5,516.5,67.601
232,758,526,65.8754
232,767.5,535.5,64.1541
232,777,545,62.4422
232,786.5,554.5,60.7443
232,796,564,59.0648
232,805.5,573.5,57.4074
232,815,583,55.7754
232,824.5,592.5,54.1717
232,834,602,52.5986
232,843.5,611.5,51.0581
232,853,621,49.5517
232,862.5,630.5,48.0808
232,872,640,46.6461
232,881.5,649.5,45.2485
232,891,659,43.8884
232,900.5,668.5,42.5663
232,910,678,41.2826
232,919.5,687.5,40.038
232,929,697,38.8335
232,938.5,706.5,37.671
232,948,716,36.5543
232,957.5,725.5,35.4909
232,967,735,34.4964
232,976.5,744.5,33.608
232,986,754,32.927
232,995.5,763.5,32.8081
232,1005,773,35.1663
232,1014.5,782.5,61.4237
232,1024,792,39.0298
232,1033.5,801.5,30.1977
232,1043,811,27.7821
232,1052.5,820.5,26.4183
232,1062,830,25.3736
232,1071.5,839.5,24.4689
232,1081,849,23.6439
232,1090.5,858.5,22.8739
240,368.5,128.5,48.91
240,378,138,43.7679
240,387.5,147.5,39.5352
240,397,157,35.9109
240,406.5,166.5,32.7553
240,416,176,29.9814
240,425.5,185.5,27.5271
240,435,195,25.3456
240,444.5,204.5,23.4004
240,454,214,21.663
240,463.5,223.5,20.1108
240,473,233,18.7263
240,482.5,242.5,17.4968
240,492,252,16.4136
240,501.5,261.5,15.4728
240,511,271,14.6746
240,520.5,280.5,14.0248
240,530,290,13.5343
240,539.5,299.5,13.2192
240,549,309,13.0989
240,558.5,318.5,13.194
240,568,328,13.5234
240,577.5,337.5,14.1046
240,587,347,14.958
240,596.5,356.5,16.114
240,606,366,17.6217
240,615.5,375.5,19.5599
240,625,385,22.0516
240,634.5,394.5,25.2869
240,644,404,29.5574
240,653.5,413.5,35.3031
240,663,423,43.1393
240,672.5,432.5,53.7111
240,682,442,66.9698
240,691.5,451.5,80.1711
240,701,461,78.5527
240,710.5,470.5,76.9004
240,720,480,75.2198
240,729.5,489.5,73.5166
240,739,499,71.7971
240,748.5,508.5,70.067
240,758,518,68.3325
240,767.5,527.5,66.599
240,777,537,64.872
240,786.5,546.5,63.1564
240,796,556,61.4568
240,805.5,565.5,59.7771
240,815,575,58.1209
240,824.5,584.5,56.4912
240,834,594,54.8907
240,843.5,603.5,53.3216
240,853,613,51.7854
240,862.5,622.5,50.2837
240,872,632,48.8173
240,881.5,641.5,47.3871
240,891,651,45.9936
240,900.5,660.5,44.637
240,910,670,43.3176
240,919.5,679.5,42.0357
240,929,689,40.7913
240,938.5,698.5,39.5851
240,948,708,38.4179
240,957.5,717.5,37.2918
240,967,727,36.2105
240,976.5,736.5,35.1819
240,986,746,34.2229
240,995.5,755.5,33.3735
240,1005,765,32.7464
240,1014.5,774.5,32.7539
240,1024,784,35.8347
240,1033.5,793.5,71.6672
240,1043,803,36.0985
240,1052.5,812.5,29.5058
240,1062,822,27.4494
240,1071.5,831.5,26.2037
240,1081,841,25.2168
240,1090.5,850.5,24.3477
248,368.5,120.5,68.212
248,378,130,48.6106
248,387.5,139.5,42.5883
248,397,149,38.2571
248,406.5,158.5,34.6624
248,416,168,31.5634
248,425.5,177.5,28.8493
248,435,187,26.4517
248,444.5,196.5,24.322
248,454,206,22.4235
248,463.5,215.5,20.7281
248,473,225,19.2135
248,482.5,234.5,17.863
248,492,244,16.6642
248,501.5,253.5,15.6089
248,511,263,14.6932
248,520.5,272.5,13.9182
248,530,282,13.2894
248,539.5,291.5,12.8181
248,549,301,12.5202
248,558.5,310.5,12.4148
248,568,320,12.521
248,577.5,329.5,12.8559
248,587,339,13.4347
248,596.5,348.5,14.2752
248,606,358,15.4044
248,615.5,367.5,16.8671
248,625,377,18.7352
248,634.5,386.5,21.1209
248,644,396,24.1967
248,653.5,405.5,28.226
248,663,415,33.6066
248,672.5,424.5,40.9054
248,682,434,50.7757
248,691.5,443.5,63.4215
248,701,453,77.3947
248,710.5,462.5,79.3506
248,720,472,77.6815
248,729.5,481.5,75.9857
248,739,491,74.2695
248,748.5,500.5,72.5391
248,758,510,70.8004
248,767.5,519.5,69.0595
248,777,529,67.3219
248,786.5,538.5,65.5928
248,796,548,63.877
248,805.5,557.5,62.1787
248,815,567,60.5018
248,824.5,576.5,58.8496
248,834,586,57.2248
248,843.5,595.5,55.6298
248,853,605,54.0665
248,862.5,614.5,52.5365
248,872,624,51.0408
248,881.5,633.5,49.5804
248,891,643,48.1558
248,900.5,652.5,46.7673
248,910,662,45.415
248,919.5,671.5,44.0992
248,929,681,42.8196
248,938.5,690.5,41.5763
248,948,700,40.3694
248,957.5,709.5,39.1992
248,967,719,38.0666
248,976.5,728.5,36.9734
248,986,738,35.9235
248,995.5,747.5,34.9246
248,1005,757,33.9938
248,1014.5,766.5,33.1726
248,1024,776,32.5806
248,1033.5,785.5,32.6783
248,1043,795,36.5044
248,1052.5,804.5,76.153
248,1062,814,33.7937
248,1071.5,823.5,28.8992
248,1081,833,27.159
248,1090.5,842.5,26.0249
256,387.5,131.5,56.2217
256,397,141,42.0109
256,406.5,150.5,37.0496
256,416,160,33.3924
256,425.5,169.5,30.3284
256,435,179,27.67
256,444.5,188.5,25.33
256,454,198,23.255
256,463.5,207.5,21.4069
256,473,217,19.7575
256,482.5,226.5,18.285
256,492,236,16.9731
256,501.5,245.5,15.8098
256,511,255,14.7875
256,520.5,264.5,13.903
256,530,274,13.1575
256,539.5,283.5,12.5573
256,549,293,12.1139
256,558.5,302.5,11.8432
256,568,312,11.7634
256,577.5,321.5,11.8923
256,587,331,12.2446
256,596.5,340.5,12.8329
256,606,350,13.6722
256,615.5,359.5,14.7868
256,625,369,16.2176
256,634.5,378.5,18.0304
256,644,388,20.3279
256,653.5,397.5,23.2661
256,663,407,27.0823
256,672.5,416.5,32.1324
256,682,426,38.9279
256,691.5,435.5,48.094
256,701,445,59.9911
256,710.5,454.5,73.6868
256,720,464,80.1247
256,729.5,473.5,78.442
256,739,483,76.7346
256,748.5,492.5,75.0091
256,758,502,73.2715
256,767.5,511.5,71.5281
256,777,521,69.7847
256,786.5,530.5,68.0466
256,796,540,66.319
256,805.5,549.5,64.6062
256,815,559,62.9125
256,824.5,568.5,61.2412
256,834,578,59.5955
256,843.5,587.5,57.9779
256,853,597,56.3904
256,862.5,606.5,54.8349
256,872,616,53.3125
256,881.5,625.5,51.8244
256,891,635,50.371
256,900.5,644.5,48.9529
256,910,654,47.5703
256,919.5,663.5,46.2232
256,929,673,44.9115
256,938.5,682.5,43.6349
256,948,692,42.3934
256,957.5,701.5,41.1867
256,967,711,40.0148
256,976.5,720.5,38.8778
256,986,730,37.7765
256,995.5,739.5,36.7126
256,1005,749,35.6896
256,1014.5,758.5,34.7149
256,1024,768,33.8051
256,1033.5,777.5,33.0011
256,1043,787,32.4246
256,1052.5,796.5,32.5727
256,1062,806,37.2157
256,1071.5,815.5,63.1731
256,1081,825,31.9447
256,1090.5,834.5,28.3809
264,397,133,56.3429
264,406.5,142.5,46.1309
264,416,152,36.2042
264,425.5,161.5,32.1456
264,435,171,29.0599
264,444.5,180.5,26.446
264,454,190,24.1637
264,463.5,199.5,22.1463
264,473,209,20.3527
264,482.5,218.5,18.7538
264,492,228,17.328
264,501.5,237.5,16.0594
264,511,247,14.9368
264,520.5,256.5,13.9531
264,530,266,13.1056
264,539.5,275.5,12.3964
264,549,285,11.8324
264,558.5,294.5,11.4256
264,568,304,11.1917
264,577.5,313.5,11.1481
264,587,323,11.3104
264,596.5,332.5,11.6906
264,606,342,12.2983
264,615.5,351.5,13.1462
264,625,361,14.2559
264,634.5,370.5,15.6651
264,644,380,17.4344
264,653.5,389.5,19.6575
264,663,399,22.4758
264,672.5,408.5,26.1017
264,682,418,30.851
264,691.5,427.5,37.1778
264,701,437,45.657
264,710.5,446.5,56.7267
264,720,456,69.8788
264,729.5,465.5,80.8765
264,739,475,79.1837
264,748.5,484.5,77.4685
264,758,494,75.7375
264,767.5,503.5,73.9968
264,777,513,72.2525
264,786.5,522.5,70.5103
264,796,532,68.7754
264,805.5,541.5,67.0526
264,815,551,65.3461
264,824.5,560.5,63.6598
264,834,570,61.9968
264,843.5,579.5,60.36
264,853,589,58.7517
264,862.5,598.5,57.1737
264,872,608,55.6275
264,881.5,617.5,54.1143
264,891,627,52.6348
264,900.5,636.5,51.1896
264,910,646,49.779
264,919.5,655.5,48.403
264,929,665,47.0617
264,938.5,674.5,45.7547
264,948,684,44.4818
264,957.5,693.5,43.2426
264,967,703,42.0369
264,976.5,712.5,40.8642
264,986,722,39.7243
264,995.5,731.5,38.6175
264,1005,741,37.5441
264,1014.5,750.5,36.5056
264,1024,760,35.5051
264,1033.5,769.5,34.5493
264,1043,779,33.6535
264,1052.5,788.5,32.8562
264,1062,798,32.2761
264,1071.5,807.5,32.4351
264,1081,817,38.1013
264,1090.5,826.5,50.0829
272,406.5,134.5,42.8066
272,416,144,58.2773
272,425.5,153.5,37.7855
272,435,163,31.0696
272,444.5,172.5,27.7775
272,454,182,25.1812
272,463.5,191.5,22.9544
272,473,201,20.9981
272,482.5,210.5,19.2636
272,492,220,17.7201
272,501.5,229.5,16.3461
272,511,239,15.1261
272,520.5,248.5,14.0495
272,530,258,13.11
272,539.5,267.5,12.3058
272,549,277,11.6399
272,558.5,286.5,11.12
272,568,296,10.7585
272,577.5,305.5,10.5711
272,587,315,10.5736
272,596.5,324.5,10.7789
272,606,334,11.1957
272,615.5,343.5,11.8308
272,625,353,12.6946
272,634.5,362.5,13.8067
272,644,372,15.202
272,653.5,381.5,16.9366
272,663,391,19.0959
272,672.5,400.5,21.8077
272,682,410,25.2612
272,691.5,419.5,29.7346
272,701,429,35.6254
272,710.5,438.5,43.4468
272,720,448,53.6574
272,729.5,457.5,66.0632
272,739,467,78.9761
272,748.5,476.5,79.9084
272,758,486,78.1893
272,767.5,495.5,76.4568
272,777,505,74.7169
272,786.5,514.5,72.9756
272,796,524,71.2383
272,805.5,533.5,69.51
272,815,543,67.7953
272,824.5,552.5,66.0981
272,834,562,64.4219
272,843.5,571.5,62.7698
272,853,581,61.1441
272,862.5,590.5,59.547
272,872,600,57.9802
272,881.5,609.5,56.4449
272,891,619,54.9421
272,900.5,628.5,53.4724
272,910,638,52.0363
272,919.5,647.5,50.634
272,929,657,49.2654
272,938.5,666.5,47.9304
272,948,676,46.6287
272,957.5,685.5,45.3599
272,967,695,44.1236
272,976.5,704.5,42.9193
272,986,714,41.7466
272,995.5,723.5,40.605
272,1005,733,39.4942
272,1014.5,742.5,38.4142
272,1024,752,37.3652
272,1033.5,761.5,36.3484
272,1043,771,35.3663
272,1052.5,780.5,34.4246
272,1062,790,33.5366
272,1071.5,799.5,32.7366
272,1081,809,32.1357
272,1090.5,818.5,32.2677
280,425.5,145.5,37.1559
280,435,155,71.9588
280,444.5,164.5,31.0034
280,454,174,26.5344
280,463.5,183.5,23.8806
280,473,193,21.7041
280,482.5,202.5,19.8132
280,492,212,18.1435
280,501.5,221.5,16.6611
280,511,231,15.3444
280,520.5,240.5,14.1785
280,530,250,13.1535
280,539.5,259.5,12.2643
280,549,269,11.51
280,558.5,278.5,10.8946
280,568,288,10.4269
280,577.5,297.5,10.1198
280,587,307,9.98816
280,596.5,316.5,10.0458
280,606,326,10.3021
280,615.5,335.5,10.7622
280,625,345,11.4303
280,634.5,354.5,12.315
280,644,364,13.4344
280,653.5,373.5,14.821
280,663,383,16.5267
280,672.5,392.5,18.6296
280,682,402,21.2446
280,691.5,411.5,24.5395
280,701,421,28.7573
280,710.5,430.5,34.2418
280,720,440,41.4408
280,729.5,449.5,50.7961
280,739,459,62.323
280,748.5,468.5,74.8696
280,758,478,80.6177
280,767.5,487.5,78.8989
280,777,497,77.1688
280,786.5,506.5,75.4337
280,796,516,73.6991
280,805.5,525.5,71.9703
280,815,535,70.252
280,824.5,544.5,68.5485
280,834,554,66.8634
280,843.5,563.5,65.1999
280,853,573,63.5607
280,862.5,582.5,61.9482
280,872,592,60.3642
280,881.5,601.5,58.8101
280,891,611,57.287
280,900.5,620.5,55.7958
280,910,630,54.337
280,919.5,639.5,52.9109
280,929,649,51.5175
280,938.5,658.5,50.1569
280,948,668,48.8288
280,957.5,677.5,47.5328
280,967,687,46.2686
280,976.5,696.5,45.0356
280,986,706,43.8333
280,995.5,715.5,42.6611
280,1005,725,41.5185
280,1014.5,734.5,40.405
280,1024,744,39.3201
280,1033.5,753.5,38.2637
280,1043,763,37.2358
280,1052.5,772.5,36.2372
280,1062,782,35.2697
280,1071.5,791.5,34.3378
280,1081,801,33.4522
280,1090.5,810.5,32.6417
288,435,147,33.7489
288,444.5,156.5,32.2068
288,454,166,53.7144
288,463.5,175.5,25.5604
288,473,185,22.5517
288,482.5,194.5,20.4139
288,492,204,18.5953
288,501.5,213.5,16.9979
288,511,223,15.5833
288,520.5,232.5,14.3299
288,530,242,13.2239
288,539.5,251.5,12.2565
288,549,261,11.4238
288,558.5,270.5,10.7262
288,568,280,10.1689
288,577.5,289.5,9.76186
288,587,299,9.51795
288,596.5,308.5,9.45084
288,606,318,9.57117
288,615.5,327.5,9.88439
288,625,337,10.3921
288,634.5,346.5,11.0963
288,644,356,12.0044
288,653.5,365.5,13.1335
288,663,375,14.5143
288,672.5,384.5,16.1946
288,682,394,18.2456
288,691.5,403.5,20.7704
288,701,413,23.9166
288,710.5,422.5,27.895
288,720,432,32.9999
288,729.5,441.5,39.6147
288,739,451,48.1428
288,748.5,460.5,58.7233
288,758,470,70.647
288,767.5,479.5,81.3133
288,777,489,79.5987
288,786.5,498.5,77.8752
288,796,508,76.1486
288,805.5,517.5,74.4244
288,815,527,72.7075
288,824.5,536.5,71.0024
288,834,546,69.3129
288,843.5,555.5,67.6424
288,853,565,65.994
288,862.5,574.5,64.37
288,872,584,62.7725
288,881.5,593.5,61.2031
288,891,603,59.6631
288,900.5,612.5,58.1535
288,910,622,56.675
288,919.5,631.5,55.2279
288,929,641,53.8125
288,938.5,650.5,52.4289
288,948,660,51.0768
288,957.5,669.5,49.7561
288,967,679,48.4663
288,976.5,688.5,47.207
288,986,698,45.9776
288,995.5,707.5,44.7777
288,1005,717,43.6065
288,1014.5,726.5,42.4634
288,1024,736,41.3479
288,1033.5,745.5,40.2594
288,1043,755,39.1973
288,1052.5,764.5,38.1614
288,1062,774,37.1514
288,1071.5,783.5,36.1676
288,1081,793,35.2114
288,1090.5,802.5,34.2857
296,444.5,148.5,31.5127
296,454,158,28.6644
296,463.5,167.5,27.8031
296,473,177,27.9588
296,482.5,186.5,21.2101
296,492,196,19.0844
296,501.5,205.5,17.3512
296,511,215,15.8359
296,520.5,224.5,14.4965
296,530,234,13.3127
296,539.5,243.5,12.2724
296,549,253,11.3685
296,558.5,262.5,10.5985
296,568,272,9.96461
296,577.5,281.5,9.47333
296,587,291,9.13527
296,596.5,300.5,8.96301
296,606,310,8.9678
296,615.5,319.5,9.15626
296,625,329,9.52961
296,634.5,338.5,10.0864
296,644,348,10.8272
